P0_x,P0_y,P0_z,P1_x,P1_y,P1_z,P2_x,P2_y,P2_z,P3_x,P3_y,P3_z,P4_x,P4_y,P4_z,P5_x,P5_y,P5_z,P6_x,P6_y,P6_z,P7_x,P7_y,P7_z,P8_x,P8_y,P8_z,P9_x,P9_y,P9_z,P10_x,P10_y,P10_z,P11_x,P11_y,P11_z,P12_x,P12_y,P12_z,P13_x,P13_y,P13_z,P14_x,P14_y,P14_z,P15_x,P15_y,P15_z,P16_x,P16_y,P16_z,P17_x,P17_y,P17_z,P18_x,P18_y,P18_z,P19_x,P19_y,P19_z,P20_x,P20_y,P20_z,P21_x,P21_y,P21_z,P22_x,P22_y,P22_z,P23_x,P23_y,P23_z,P24_x,P24_y,P24_z,P25_x,P25_y,P25_z,P26_x,P26_y,P26_z,P27_x,P27_y,P27_z,P28_x,P28_y,P28_z,P29_x,P29_y,P29_z,P30_x,P30_y,P30_z,P31_x,P31_y,P31_z,P32_x,P32_y,P32_z
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
0.43427106738090515,0.4270049035549164,-0.5679428577423096,0.44140374660491943,0.4226335883140564,-0.5630088448524475,0.44377169013023376,0.4224220812320709,-0.5629429817199707,0.44638460874557495,0.42241325974464417,-0.5630016922950745,0.4375109076499939,0.42317718267440796,-0.5595899224281311,0.4370286166667938,0.42330390214920044,-0.5597861409187317,0.43652546405792236,0.4235014021396637,-0.5598278045654297,0.4546399712562561,0.4249022603034973,-0.4834844768047333,0.44072282314300537,0.4254055917263031,-0.46996399760246277,0.4393000602722168,0.4316703677177429,-0.5343725681304932,0.43338266015052795,0.4316447377204895,-0.5306442379951477,0.4678235650062561,0.44715866446495056,-0.3819219470024109,0.4189820885658264,0.45066577196121216,-0.2839375436306,0.4642800986766815,0.47827762365341187,-0.2703059911727905,0.3983589708805084,0.48096147179603577,-0.1869857758283615,0.4512574076652527,0.5025568604469299,-0.1767834722995758,0.3974529206752777,0.4984770715236664,-0.1669778674840927,0.45142948627471924,0.5106065273284912,-0.18389484286308289,0.39879757165908813,0.5033875107765198,-0.16164937615394592,0.44959762692451477,0.5067667961120605,-0.18686948716640472,0.3985287547111511,0.5034708380699158,-0.19262748956680298,0.45083892345428467,0.5038113594055176,-0.17362470924854279,0.39950984716415405,0.5016553401947021,-0.17676864564418793,0.48698124289512634,0.4628961682319641,-0.030355442315340042,0.456620991230011,0.46890026330947876,0.03063337877392769,0.47740843892097473,0.5003976821899414,-0.12972545623779297,0.4385462999343872,0.510857880115509,-0.1343272477388382,0.4906207323074341,0.5493730306625366,-0.05645482987165451,0.4419468641281128,0.5698650479316711,-0.10737074911594391,0.49108046293258667,0.558027982711792,-0.053155746310949326,0.4492364525794983,0.5784218907356262,-0.10728108137845993,0.4853378236293793,0.5588776469230652,-0.15345637500286102,0.43684127926826477,0.5869100093841553,-0.21058118343353271
